policy,C,class_weight,non_anchor_weight,mode,anchor_margin_max,meta_margin_min,cv_accuracy,cv_macro_f1,anchor_cv_accuracy,anchor_cv_macro_f1,net_accuracy_gain,overrides
CH_SVM_TOP5,0.03,,4.0,always,,0.0,0.9061611374407583,0.8958507405006847,0.8985781990521327,0.8786310587927901,0.007582938388625671,85
CH_SVM_TOP5,0.03,,4.0,anchor_margin_gate,0.02,0.0,0.9109004739336493,0.8949653661972619,0.8985781990521327,0.8786310587927901,0.012322274881516604,34
CH_SVM_TOP5,0.03,,4.0,anchor_margin_gate,0.02,0.05,0.9109004739336493,0.8949653661972619,0.8985781990521327,0.8786310587927901,0.012322274881516604,34
CH_SVM_TOP5,0.03,,4.0,anchor_margin_gate,0.02,0.1,0.9109004739336493,0.8949364700910807,0.8985781990521327,0.8786310587927901,0.012322274881516604,33
CH_SVM_TOP5,0.03,,4.0,anchor_margin_gate,0.02,0.2,0.909952606635071,0.8950751542451613,0.8985781990521327,0.8786310587927901,0.011374407582938395,30
CH_SVM_TOP5,0.03,,4.0,anchor_margin_gate,0.05,0.0,0.9109004739336493,0.8941963490306764,0.8985781990521327,0.8786310587927901,0.012322274881516604,58
CH_SVM_TOP5,0.03,,4.0,anchor_margin_gate,0.05,0.05,0.9109004739336493,0.8941963490306764,0.8985781990521327,0.8786310587927901,0.012322274881516604,58
CH_SVM_TOP5,0.03,,4.0,anchor_margin_gate,0.05,0.1,0.9118483412322275,0.8962158854777182,0.8985781990521327,0.8786310587927901,0.013270142180094813,56
CH_SVM_TOP5,0.03,,4.0,anchor_margin_gate,0.05,0.2,0.9127962085308057,0.8991124467710341,0.8985781990521327,0.8786310587927901,0.014218009478673022,48
CH_SVM_TOP5,0.03,,4.0,anchor_margin_gate,0.08,0.0,0.9090047393364928,0.8944811907868179,0.8985781990521327,0.8786310587927901,0.010426540284360186,69
CH_SVM_TOP5,0.03,,4.0,anchor_margin_gate,0.08,0.05,0.9090047393364928,0.8944811907868179,0.8985781990521327,0.8786310587927901,0.010426540284360186,69
